t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
"2025-08-31","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5556","17778","7778"
"2025-08-30","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","11000","11000","11000"
"2025-08-30","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","8000","8000","8000"
"2025-08-30","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","7750"
"2025-08-29","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","11000","11000","11000"
"2025-08-29","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","8000","8000","8000"
"2025-08-29","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5556","17778","7778"
"2025-08-28","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","9000","9000","9000"
"2025-08-28","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","12000","12000","12000"
"2025-08-28","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","4650","13300","8650"
"2025-08-27","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-08-27","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","4000","14000","8000"
"2025-08-26","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","9000","9000","9000"
"2025-08-26","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","10000","10000","10000"
"2025-08-26","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","4000","14000","8000"
"2025-08-26","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-08-25","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","7750"
"2025-08-25","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","8000","8000","8000"
"2025-08-25","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","11000","11000","11000"
"2025-08-25","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","4000","14650","8650"
"2025-08-24","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","10000","10000","10000"
"2025-08-24","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","12000","12000","12000"
"2025-08-24","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","4000","15333","10000"
"2025-08-23","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","4000","15333","10000"
"2025-08-23","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5556","17778","7778"
"2025-08-22","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","4650","15300","10650"
"2025-08-22","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","7750"
"2025-08-21","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","4667","14667","10667"
"2025-08-20","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","10000","10000","10000"
"2025-08-20","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","12000","12000","12000"
"2025-08-20","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","4650","15300","10000"
"2025-08-20","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","7750"
"2025-08-19","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","3300","15300","12000"
"2025-08-18","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","3300","15300","12000"
"2025-08-18","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","7750"
"2025-08-18","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","12000","12000","12000"
"2025-08-18","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","10000","10000","10000"
"2025-08-17","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","3300","15300","12000"
"2025-08-16","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","13000","13000","13000"
"2025-08-16","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","10000","10000","10000"
"2025-08-16","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","3300","15300","12000"
"2025-08-16","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","18300","8300"
"2025-08-15","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","18850","8300"
"2025-08-15","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","3300","16650","11300"
"2025-08-14","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","3300","16650","11330"
