t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
"2025-05-08","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","5009","5670","5670"
"2025-05-08","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5059","6464","6357"
"2025-05-08","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","6100","6939","6769"
"2025-05-08","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","6009","6711","6009"
"2025-05-08","Arhar (Tur/Red Gram)(Whole)","859","Achampet","36","Telangana","538","Mahbubnagar","Local","5722","5722","5722"
"2025-05-08","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","5801","5801","5801"
"2025-05-07","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5994","6473","6431"
"2025-05-07","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","6691","6691","6691"
"2025-05-07","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6200","7229","7227"
"2025-05-07","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","6009","6989","6989"
"2025-05-07","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","6300","6300","6300"
"2025-05-07","Arhar (Tur/Red Gram)(Whole)","876","Asifabad","36","Telangana","532","Adilabad","Local","7550","7550","7550"
"2025-05-07","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-05-07","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","4400","6915","6262"
"2025-05-06","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-05-06","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6255","7229","6831"
"2025-05-06","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","6009","6906","6806"
"2025-05-06","Arhar (Tur/Red Gram)(Whole)","876","Asifabad","36","Telangana","532","Adilabad","Local","7550","7550","7550"
"2025-05-06","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","4259","6352","5812"
"2025-05-06","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","4869","5039","5039"
"2025-05-06","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5472","6436","5796"
"2025-05-06","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","6112","7280","6601"
"2025-05-06","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","6032","6032","6032"
"2025-05-06","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","6500","6500","6500"
"2025-05-05","Arhar (Tur/Red Gram)(Whole)","933","Jagtial","36","Telangana","534","Karimnagar","777 New Ind","5252","5252","5252"
"2025-05-05","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6100","7200","7065"
"2025-05-05","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","5055","6952","6859"
"2025-05-05","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","1822","6252","3955"
"2025-05-05","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-05-05","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5144","6872","6422"
"2025-05-05","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","5600","6874","6450"
"2025-05-05","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","6430","6713","6430"
"2025-05-05","Arhar (Tur/Red Gram)(Whole)","7","Gadwal","36","Telangana","538","Mahbubnagar","Local","5806","5806","5806"
"2025-05-05","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","6400","6400","6400"
"2025-05-04","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5193","5193","5193"
"2025-05-03","Arhar (Tur/Red Gram)(Whole)","11","Sadasivpet","36","Telangana","535","Medak","Local","6262","6262","6262"
"2025-05-03","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6651","7219","6858"
"2025-05-03","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","3586","6919","6889"
"2025-05-03","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-05-03","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5193","6367","6066"
"2025-05-03","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","6105","6955","6550"
"2025-05-03","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","6369","6389","6389"
"2025-05-02","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","6312","6749","6312"
"2025-05-02","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6804","7173","7065"
"2025-05-02","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","5211","6921","6921"
"2025-05-02","Arhar (Tur/Red Gram)(Whole)","938","Jangaon","36","Telangana","540","Warangal","Local","5100","5100","5100"
"2025-05-02","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","4022","6550","6052"
"2025-05-02","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-05-02","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","4600","6470","6470"
"2025-05-02","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5274","6273","6273"
"2025-05-02","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","6011","6918","6214"
"2025-05-02","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","5400","5400","5400"
"2025-05-01","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-05-01","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","6588","6825","6825"
"2025-05-01","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4793","4793","4793"
"2025-04-30","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","5706","6201","6201"
"2025-04-30","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","5559","6656","6656"
"2025-04-30","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","5600","6409","6089"
"2025-04-30","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4793","6863","5594"
"2025-04-30","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","6450","6450","6450"
"2025-04-30","Arhar (Tur/Red Gram)(Whole)","3","Karimnagar","36","Telangana","534","Karimnagar","Local","5200","6000","6000"
"2025-04-29","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","5605","6837","6325"
"2025-04-29","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","4669","6867","6867"
"2025-04-29","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-04-29","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4694","6813","6474"
"2025-04-29","Arhar (Tur/Red Gram)(Whole)","10","Siddipet","36","Telangana","535","Medak","777 New Ind","5725","5725","5725"
"2025-04-29","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","6829","6829","6829"
"2025-04-29","Arhar (Tur/Red Gram)(Whole)","933","Jagtial","36","Telangana","534","Karimnagar","777 New Ind","4001","4001","4001"
"2025-04-28","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","6156","6503","6503"
"2025-04-28","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","4889","6939","6660"
"2025-04-28","Arhar (Tur/Red Gram)(Whole)","938","Jangaon","36","Telangana","540","Warangal","Local","5611","5611","5611"
"2025-04-28","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-04-28","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","5658","6460","6360"
"2025-04-28","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4392","6372","5895"
"2025-04-28","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","5670","6921","6425"
"2025-04-28","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","6829","7019","6919"
"2025-04-28","Arhar (Tur/Red Gram)(Whole)","7","Gadwal","36","Telangana","538","Mahbubnagar","Local","4006","6441","6339"
"2025-04-28","Arhar (Tur/Red Gram)(Whole)","6","Badepalli","36","Telangana","538","Mahbubnagar","Local","5979","5979","5979"
"2025-04-27","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5759","5759","5759"
"2025-04-26","Arhar (Tur/Red Gram)(Whole)","7","Gadwal","36","Telangana","538","Mahbubnagar","Local","4019","6426","6209"
"2025-04-26","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6525","7155","7011"
"2025-04-26","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","2527","7155","7155"
"2025-04-26","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","5200","6100","6100"
"2025-04-26","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5759","6444","6093"
"2025-04-26","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","6177","7051","6470"
"2025-04-26","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","6002","6502","6502"
"2025-04-25","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","6869","6869","6869"
"2025-04-25","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6525","7164","7164"
"2025-04-25","Arhar (Tur/Red Gram)(Whole)","1023","Pargi","36","Telangana","537","Rangareddy","777 New Ind","5052","7012","6950"
"2025-04-25","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-04-25","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","4080","6460","6460"
"2025-04-25","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5643","6093","6044"
"2025-04-25","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","6001","6911","6572"
"2025-04-25","Arhar (Tur/Red Gram)(Whole)","10","Siddipet","36","Telangana","535","Medak","777 New Ind","5755","5755","5755"
"2025-04-25","Arhar (Tur/Red Gram)(Whole)","1366","Devarakadra","36","Telangana","538","Mahbubnagar","777 New Ind","6416","6416","6416"
"2025-04-25","Arhar (Tur/Red Gram)(Whole)","7","Gadwal","36","Telangana","538","Mahbubnagar","Local","6239","6329","6329"
"2025-04-24","Arhar (Tur/Red Gram)(Whole)","933","Jagtial","36","Telangana","534","Karimnagar","777 New Ind","6100","6100","6100"
"2025-04-24","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6507","7173","7119"
"2025-04-24","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","3369","7092","7092"
"2025-04-24","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","4052","6352","6212"
"2025-04-24","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-04-24","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5396","6894","5922"
"2025-04-24","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","5512","6961","6625"
"2025-04-24","Arhar (Tur/Red Gram)(Whole)","6","Badepalli","36","Telangana","538","Mahbubnagar","Local","6480","6480","6480"
"2025-04-24","Arhar (Tur/Red Gram)(Whole)","3","Karimnagar","36","Telangana","534","Karimnagar","Local","5888","5888","5888"
"2025-04-24","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","6500","6500","6500"
"2025-04-24","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","5256","6336","6236"
"2025-04-23","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","4766","7177","6848"
"2025-04-23","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6669","7209","7119"
"2025-04-23","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5895","6674","6079"
"2025-04-23","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","6122","6839","6480"
"2025-04-23","Arhar (Tur/Red Gram)(Whole)","7","Gadwal","36","Telangana","538","Mahbubnagar","Local","5019","5019","5019"
"2025-04-23","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","6600","6600","6600"
"2025-04-23","Arhar (Tur/Red Gram)(Whole)","3","Karimnagar","36","Telangana","534","Karimnagar","Local","6100","6455","6302"
"2025-04-22","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","5555","6639","6551"
"2025-04-22","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6500","7291","7011"
"2025-04-22","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","6689","7111","7111"
"2025-04-22","Arhar (Tur/Red Gram)(Whole)","876","Asifabad","36","Telangana","532","Adilabad","Local","7550","7550","7550"
"2025-04-22","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","4552","6305","5785"
"2025-04-22","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-04-22","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5559","6674","6674"
"2025-04-22","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","6162","6725","6474"
"2025-04-22","Arhar (Tur/Red Gram)(Whole)","10","Siddipet","36","Telangana","535","Medak","777 New Ind","6025","6025","6025"
"2025-04-22","Arhar (Tur/Red Gram)(Whole)","7","Gadwal","36","Telangana","538","Mahbubnagar","Local","5806","6319","6319"
"2025-04-22","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","6000","6300","6000"
"2025-04-22","Arhar (Tur/Red Gram)(Whole)","933","Jagtial","36","Telangana","534","Karimnagar","777 New Ind","6359","6359","6359"
"2025-04-21","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","6000","13500","10500"
"2025-04-21","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","5262","7038","6839"
"2025-04-21","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-04-21","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","5411","5411","5411"
"2025-04-21","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5594","6612","6066"
"2025-04-21","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","5500","7007","6426"
"2025-04-21","Arhar (Tur/Red Gram)(Whole)","10","Siddipet","36","Telangana","535","Medak","777 New Ind","5911","5911","5911"
"2025-04-21","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","6613","6613","6613"
"2025-04-21","Arhar (Tur/Red Gram)(Whole)","7","Gadwal","36","Telangana","538","Mahbubnagar","Local","5506","6426","6226"
"2025-04-21","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","4200","5900","5500"
"2025-04-21","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","6201","6502","6421"
"2025-04-20","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4259","4259","4259"
"2025-04-20","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-04-20","Arhar (Tur/Red Gram)(Whole)","2774","Mahbubnagar(Nawabpet)","36","Telangana","538","Mahbubnagar","777 New Ind","5312","6002","5312"
"2025-04-19","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","5858","6703","6526"
"2025-04-19","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","2743","7119","6909"
"2025-04-19","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-04-19","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","5311","5611","5611"
"2025-04-19","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4259","6624","6559"
"2025-04-19","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","6250","7011","6650"
"2025-04-19","Arhar (Tur/Red Gram)(Whole)","10","Siddipet","36","Telangana","535","Medak","777 New Ind","6181","6181","6181"
"2025-04-19","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","6659","6959","6959"
"2025-04-19","Arhar (Tur/Red Gram)(Whole)","7","Gadwal","36","Telangana","538","Mahbubnagar","Local","6089","6329","6319"
"2025-04-19","Arhar (Tur/Red Gram)(Whole)","3","Karimnagar","36","Telangana","534","Karimnagar","Local","6269","6269","6269"
"2025-04-18","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-04-18","Arhar (Tur/Red Gram)(Whole)","1023","Pargi","36","Telangana","537","Rangareddy","777 New Ind","4000","7156","6666"
"2025-04-18","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4059","4059","4059"
"2025-04-17","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6651","7344","6831"
"2025-04-17","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","3033","7159","7111"
"2025-04-17","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-04-17","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","5292","6539","6469"
"2025-04-17","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4059","6912","6642"
"2025-04-17","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","6400","6830","6740"
"2025-04-17","Arhar (Tur/Red Gram)(Whole)","933","Jagtial","36","Telangana","534","Karimnagar","777 New Ind","5000","6459","5000"
"2025-04-16","Arhar (Tur/Red Gram)(Whole)","3","Karimnagar","36","Telangana","534","Karimnagar","Local","6500","6500","6500"
"2025-04-16","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6525","7387","7101"
"2025-04-16","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","3000","7171","7155"
"2025-04-16","Arhar (Tur/Red Gram)(Whole)","876","Asifabad","36","Telangana","532","Adilabad","Local","7550","7550","7550"
"2025-04-16","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-04-16","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","5600","6012","5762"
"2025-04-16","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4456","6783","6677"
"2025-04-16","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","5512","7055","6915"
"2025-04-16","Arhar (Tur/Red Gram)(Whole)","11","Sadasivpet","36","Telangana","535","Medak","Local","6000","6450","6251"
"2025-04-16","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","6722","7032","6722"
"2025-04-16","Arhar (Tur/Red Gram)(Whole)","7","Gadwal","36","Telangana","538","Mahbubnagar","Local","3029","6129","6129"
"2025-04-16","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","6300","6900","6900"
"2025-04-15","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","6900","6900","6900"
"2025-04-15","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","2121","7179","7171"
"2025-04-15","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","4855","6422","6402"
"2025-04-15","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","5650","6511","6282"
"2025-04-15","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5873","6813","6732"
"2025-04-15","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","6314","7181","7100"
"2025-04-15","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","5422","7153","6869"
"2025-04-15","Arhar (Tur/Red Gram)(Whole)","859","Achampet","36","Telangana","538","Mahbubnagar","777 New Ind","5000","5000","5000"
"2025-04-15","Arhar (Tur/Red Gram)(Whole)","7","Gadwal","36","Telangana","538","Mahbubnagar","Local","2219","6409","6406"
"2025-04-15","Arhar (Tur/Red Gram)(Whole)","933","Jagtial","36","Telangana","534","Karimnagar","777 New Ind","5454","6386","6386"
"2025-04-14","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-04-14","Arhar (Tur/Red Gram)(Whole)","938","Jangaon","36","Telangana","540","Warangal","Local","7550","7550","7550"
"2025-04-14","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-04-13","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-04-13","Arhar (Tur/Red Gram)(Whole)","2774","Mahbubnagar(Nawabpet)","36","Telangana","538","Mahbubnagar","777 New Ind","6200","6200","6200"
"2025-04-12","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","6289","6289","6289"
"2025-04-12","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6858","7569","7353"
"2025-04-12","Arhar (Tur/Red Gram)(Whole)","10","Siddipet","36","Telangana","535","Medak","777 New Ind","5700","5700","5700"
"2025-04-12","Arhar (Tur/Red Gram)(Whole)","938","Jangaon","36","Telangana","540","Warangal","Local","5455","5455","5455"
"2025-04-12","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","6719","7179","7129"
"2025-04-12","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","6156","6555","6555"
"2025-04-12","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-04-12","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","6134","7083","6854"
"2025-04-11","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-04-11","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6536","7605","7101"
"2025-04-11","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","4888","7281","7272"
"2025-04-11","Arhar (Tur/Red Gram)(Whole)","938","Jangaon","36","Telangana","540","Warangal","Local","5600","5600","5600"
"2025-04-11","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-04-11","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","5639","6792","6339"
"2025-04-11","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","6411","7311","7050"
"2025-04-11","Arhar (Tur/Red Gram)(Whole)","10","Siddipet","36","Telangana","535","Medak","777 New Ind","5800","5800","5800"
